subject_id,property_id,object_id,reference_uri,reference_supporting_text,reference_date,property_label,property_description,property_uri
MONDO:0019123,RO:0002200,HP:0002312,NA,This edge comes from the Monarch Initiative 2025.,2025-10-20,0002200,NA,http://purl.obolibrary.org/obo/RO_0002200
MONDO:0009839,RO:0002200,HP:0001268,NA,This edge comes from the Monarch Initiative 2025.,2025-10-20,0002200,NA,http://purl.obolibrary.org/obo/RO_0002200
MONDO:0016305,RO:0002200,HP:0000716,NA,This edge comes from the Monarch Initiative 2025.,2025-10-20,0002200,NA,http://purl.obolibrary.org/obo/RO_0002200
HGNC:32952,RO:0002200,HP:0001268,https://www.ncbi.nlm.nih.gov/pubmed/27571260,This edge comes from the Monarch Initiative 2025.,2025-10-20,0002200,NA,http://purl.obolibrary.org/obo/RO_0002200
MONDO:0017213,RO:0002200,HP:0000716,NA,This edge comes from the Monarch Initiative 2025.,2025-10-20,0002200,NA,http://purl.obolibrary.org/obo/RO_0002200
HGNC:4851,RO:0002200,HP:0000726,NA,This edge comes from the Monarch Initiative 2025.,2025-10-20,0002200,NA,http://purl.obolibrary.org/obo/RO_0002200
HGNC:29678,RO:0002200,HP:0000716,NA,This edge comes from the Monarch Initiative 2025.,2025-10-20,0002200,NA,http://purl.obolibrary.org/obo/RO_0002200
MONDO:0014736,RO:0002200,HP:0002312,https://www.ncbi.nlm.nih.gov/pubmed/7964809,This edge comes from the Monarch Initiative 2025.,2025-10-20,0002200,NA,http://purl.obolibrary.org/obo/RO_0002200
MONDO:0012391,RO:0002200,HP:0001268,NA,This edge comes from the Monarch Initiative 2025.,2025-10-20,0002200,NA,http://purl.obolibrary.org/obo/RO_0002200
MONDO:0009697,RO:0002200,HP:0000726,NA,This edge comes from the Monarch Initiative 2025.,2025-10-20,0002200,NA,http://purl.obolibrary.org/obo/RO_0002200
MONDO:0014402,RO:0002200,HP:0001268,NA,This edge comes from the Monarch Initiative 2025.,2025-10-20,0002200,NA,http://purl.obolibrary.org/obo/RO_0002200
MONDO:0018696,RO:0002200,HP:0000726,NA,This edge comes from the Monarch Initiative 2025.,2025-10-20,0002200,NA,http://purl.obolibrary.org/obo/RO_0002200
HGNC:21645,RO:0002200,HP:0000716,https://www.ncbi.nlm.nih.gov/pubmed/12244316,This edge comes from the Monarch Initiative 2025.,2025-10-20,0002200,NA,http://purl.obolibrary.org/obo/RO_0002200
MONDO:0007523,RO:0002200,HP:0000716,NA,This edge comes from the Monarch Initiative 2025.,2025-10-20,0002200,NA,http://purl.obolibrary.org/obo/RO_0002200
MONDO:0016355,RO:0002200,HP:0000716,NA,This edge comes from the Monarch Initiative 2025.,2025-10-20,0002200,NA,http://purl.obolibrary.org/obo/RO_0002200
HGNC:2074,RO:0002200,HP:0000726,NA,This edge comes from the Monarch Initiative 2025.,2025-10-20,0002200,NA,http://purl.obolibrary.org/obo/RO_0002200
MONDO:0007739,RO:0002200,HP:0001288,NA,This edge comes from the Monarch Initiative 2025.,2025-10-20,0002200,NA,http://purl.obolibrary.org/obo/RO_0002200
HGNC:26006,RO:0002200,HP:0000716,NA,This edge comes from the Monarch Initiative 2025.,2025-10-20,0002200,NA,http://purl.obolibrary.org/obo/RO_0002200
MONDO:0011144,RO:0002200,HP:0002333,NA,This edge comes from the Monarch Initiative 2025.,2025-10-20,0002200,NA,http://purl.obolibrary.org/obo/RO_0002200
MONDO:0016591,RO:0002200,HP:0000726,NA,This edge comes from the Monarch Initiative 2025.,2025-10-20,0002200,NA,http://purl.obolibrary.org/obo/RO_0002200
HGNC:13308,RO:0002200,HP:0000716,https://www.ncbi.nlm.nih.gov/pubmed/37143309,This edge comes from the Monarch Initiative 2025.,2025-10-20,0002200,NA,http://purl.obolibrary.org/obo/RO_0002200
MONDO:0011466,RO:0002200,HP:0002312,NA,This edge comes from the Monarch Initiative 2025.,2025-10-20,0002200,NA,http://purl.obolibrary.org/obo/RO_0002200
MONDO:0017408,RO:0002200,HP:0000716,NA,This edge comes from the Monarch Initiative 2025.,2025-10-20,0002200,NA,http://purl.obolibrary.org/obo/RO_0002200
HGNC:9352,RO:0002200,HP:0000726,NA,This edge comes from the Monarch Initiative 2025.,2025-10-20,0002200,NA,http://purl.obolibrary.org/obo/RO_0002200
MONDO:0013060,RO:0002200,HP:0002312,https://www.ncbi.nlm.nih.gov/pubmed/18570303,This edge comes from the Monarch Initiative 2025.,2025-10-20,0002200,NA,http://purl.obolibrary.org/obo/RO_0002200
HGNC:20,RO:0002200,HP:0001268,https://www.ncbi.nlm.nih.gov/pubmed/31775912,This edge comes from the Monarch Initiative 2025.,2025-10-20,0002200,NA,http://purl.obolibrary.org/obo/RO_0002200
MONDO:0014742,RO:0002200,HP:0000716,https://www.ncbi.nlm.nih.gov/pubmed/12244316,This edge comes from the Monarch Initiative 2025.,2025-10-20,0002200,NA,http://purl.obolibrary.org/obo/RO_0002200
MONDO:0008948,RO:0002200,HP:0000716,NA,This edge comes from the Monarch Initiative 2025.,2025-10-20,0002200,NA,http://purl.obolibrary.org/obo/RO_0002200
MONDO:0008943,RO:0002200,HP:0007272,NA,This edge comes from the Monarch Initiative 2025.,2025-10-20,0002200,NA,http://purl.obolibrary.org/obo/RO_0002200
HGNC:4431,RO:0002200,HP:0001268,https://www.ncbi.nlm.nih.gov/pubmed/34167170,This edge comes from the Monarch Initiative 2025.,2025-10-20,0002200,NA,http://purl.obolibrary.org/obo/RO_0002200
MONDO:0008294,RO:0002200,HP:0001268,NA,This edge comes from the Monarch Initiative 2025.,2025-10-20,0002200,NA,http://purl.obolibrary.org/obo/RO_0002200
MONDO:0014147,RO:0002200,HP:0000726,https://www.ncbi.nlm.nih.gov/pubmed/23297359,This edge comes from the Monarch Initiative 2025.,2025-10-20,0002200,NA,http://purl.obolibrary.org/obo/RO_0002200
MONDO:0018649,RO:0002200,HP:0002312,NA,This edge comes from the Monarch Initiative 2025.,2025-10-20,0002200,NA,http://purl.obolibrary.org/obo/RO_0002200
HGNC:11164,RO:0002200,HP:0002312,http://omim.org/entry/105830,This edge comes from the Monarch Initiative 2025.,2025-10-20,0002200,NA,http://purl.obolibrary.org/obo/RO_0002200
MONDO:0008871,RO:0002200,HP:0002344,https://www.ncbi.nlm.nih.gov/pubmed/21474761,This edge comes from the Monarch Initiative 2025.,2025-10-20,0002200,NA,http://purl.obolibrary.org/obo/RO_0002200
HGNC:14581,RO:0002200,HP:0000726,NA,This edge comes from the Monarch Initiative 2025.,2025-10-20,0002200,NA,http://purl.obolibrary.org/obo/RO_0002200
HGNC:24212,RO:0002200,HP:0000716,NA,This edge comes from the Monarch Initiative 2025.,2025-10-20,0002200,NA,http://purl.obolibrary.org/obo/RO_0002200
MONDO:0014017,RO:0002200,HP:0002312,https://www.ncbi.nlm.nih.gov/pubmed/26789910,This edge comes from the Monarch Initiative 2025.,2025-10-20,0002200,NA,http://purl.obolibrary.org/obo/RO_0002200
MONDO:0010472,RO:0002200,HP:0002312,NA,This edge comes from the Monarch Initiative 2025.,2025-10-20,0002200,NA,http://purl.obolibrary.org/obo/RO_0002200
MONDO:0011706,RO:0002200,HP:0001268,NA,This edge comes from the Monarch Initiative 2025.,2025-10-20,0002200,NA,http://purl.obolibrary.org/obo/RO_0002200
MONDO:0033637,RO:0002200,HP:0001268,https://www.ncbi.nlm.nih.gov/pubmed/18499082,This edge comes from the Monarch Initiative 2025.,2025-10-20,0002200,NA,http://purl.obolibrary.org/obo/RO_0002200
HGNC:7499,RO:0002200,HP:0000716,NA,This edge comes from the Monarch Initiative 2025.,2025-10-20,0002200,NA,http://purl.obolibrary.org/obo/RO_0002200
HGNC:21197,RO:0002200,HP:0001268,NA,This edge comes from the Monarch Initiative 2025.,2025-10-20,0002200,NA,http://purl.obolibrary.org/obo/RO_0002200
HGNC:6990,RO:0002200,HP:0000716,NA,This edge comes from the Monarch Initiative 2025.,2025-10-20,0002200,NA,http://purl.obolibrary.org/obo/RO_0002200
MONDO:0014416,RO:0002200,HP:0000716,NA,This edge comes from the Monarch Initiative 2025.,2025-10-20,0002200,NA,http://purl.obolibrary.org/obo/RO_0002200
HGNC:11588,RO:0002200,HP:0000727,NA,This edge comes from the Monarch Initiative 2025.,2025-10-20,0002200,NA,http://purl.obolibrary.org/obo/RO_0002200
MONDO:0012247,RO:0002200,HP:0000716,NA,This edge comes from the Monarch Initiative 2025.,2025-10-20,0002200,NA,http://purl.obolibrary.org/obo/RO_0002200
MONDO:0027694,RO:0002200,HP:0000726,https://www.ncbi.nlm.nih.gov/pubmed/28469040,This edge comes from the Monarch Initiative 2025.,2025-10-20,0002200,NA,http://purl.obolibrary.org/obo/RO_0002200
HGNC:9039,RO:0002200,HP:0002145,NA,This edge comes from the Monarch Initiative 2025.,2025-10-20,0002200,NA,http://purl.obolibrary.org/obo/RO_0002200
MONDO:0024528,RO:0002200,HP:0000716,NA,This edge comes from the Monarch Initiative 2025.,2025-10-20,0002200,NA,http://purl.obolibrary.org/obo/RO_0002200
HGNC:2022,RO:0002200,HP:0000716,NA,This edge comes from the Monarch Initiative 2025.,2025-10-20,0002200,NA,http://purl.obolibrary.org/obo/RO_0002200
