subject_id,property_id,object_id,reference_uri,reference_supporting_text,reference_date,property_label,property_description,property_uri
chembl:CHEMBL513197,CHEMINF:000481,chembl:CHEMBL512164,NA,This edge comes from calculating the Tanimo similarity score on the smiles structures,2025-10-21,similar to,NA,http://semanticscience.org/resource/CHEMINF_000481
chembl:CHEMBL513197,CHEMINF:000481,chembl:CHEMBL187266,NA,This edge comes from calculating the Tanimo similarity score on the smiles structures,2025-10-21,similar to,NA,http://semanticscience.org/resource/CHEMINF_000481
chembl:CHEMBL513197,CHEMINF:000481,chembl:CHEMBL310934,NA,This edge comes from calculating the Tanimo similarity score on the smiles structures,2025-10-21,similar to,NA,http://semanticscience.org/resource/CHEMINF_000481
chembl:CHEMBL513197,CHEMINF:000481,chembl:CHEMBL486196,NA,This edge comes from calculating the Tanimo similarity score on the smiles structures,2025-10-21,similar to,NA,http://semanticscience.org/resource/CHEMINF_000481
chembl:CHEMBL513197,CHEMINF:000481,chembl:CHEMBL472437,NA,This edge comes from calculating the Tanimo similarity score on the smiles structures,2025-10-21,similar to,NA,http://semanticscience.org/resource/CHEMINF_000481
chembl:CHEMBL513197,CHEMINF:000481,chembl:CHEMBL484853,NA,This edge comes from calculating the Tanimo similarity score on the smiles structures,2025-10-21,similar to,NA,http://semanticscience.org/resource/CHEMINF_000481
chembl:CHEMBL513197,CHEMINF:000481,chembl:CHEMBL1412489,NA,This edge comes from calculating the Tanimo similarity score on the smiles structures,2025-10-21,similar to,NA,http://semanticscience.org/resource/CHEMINF_000481
chembl:CHEMBL513197,CHEMINF:000481,chembl:CHEMBL450802,NA,This edge comes from calculating the Tanimo similarity score on the smiles structures,2025-10-21,similar to,NA,http://semanticscience.org/resource/CHEMINF_000481
chembl:CHEMBL16117,CHEMINF:000481,chembl:CHEMBL211670,NA,This edge comes from calculating the Tanimo similarity score on the smiles structures,2025-10-21,similar to,NA,http://semanticscience.org/resource/CHEMINF_000481
chembl:CHEMBL16117,CHEMINF:000481,chembl:CHEMBL548540,NA,This edge comes from calculating the Tanimo similarity score on the smiles structures,2025-10-21,similar to,NA,http://semanticscience.org/resource/CHEMINF_000481
chembl:CHEMBL16117,CHEMINF:000481,chembl:CHEMBL67535,NA,This edge comes from calculating the Tanimo similarity score on the smiles structures,2025-10-21,similar to,NA,http://semanticscience.org/resource/CHEMINF_000481
chembl:CHEMBL16117,CHEMINF:000481,chembl:CHEMBL1439833,NA,This edge comes from calculating the Tanimo similarity score on the smiles structures,2025-10-21,similar to,NA,http://semanticscience.org/resource/CHEMINF_000481
