subject_id,property_id,object_id,reference_uri,reference_supporting_text,reference_date,property_label,property_description,property_uri
MONDO:0014864,RO:0002200,HP:0001300,NA,This edge comes from the Monarch Initiative 2025.,2025-10-22,0002200,NA,http://purl.obolibrary.org/obo/RO_0002200
HGNC:19082,RO:0002200,HP:0002423,NA,This edge comes from the Monarch Initiative 2025.,2025-10-22,0002200,NA,http://purl.obolibrary.org/obo/RO_0002200
HGNC:23141,RO:0002200,HP:0003487,https://www.ncbi.nlm.nih.gov/pubmed/26189817,This edge comes from the Monarch Initiative 2025.,2025-10-22,0002200,NA,http://purl.obolibrary.org/obo/RO_0002200
HGNC:48,RO:0002200,HP:0003487,https://www.ncbi.nlm.nih.gov/pubmed/4045952,This edge comes from the Monarch Initiative 2025.,2025-10-22,0002200,NA,http://purl.obolibrary.org/obo/RO_0002200
HGNC:20582,RO:0002200,HP:0002423,https://www.ncbi.nlm.nih.gov/pubmed/23176821,This edge comes from the Monarch Initiative 2025.,2025-10-22,0002200,NA,http://purl.obolibrary.org/obo/RO_0002200
HGNC:13601,RO:0002200,HP:0002423,https://www.ncbi.nlm.nih.gov/pubmed/27182039,This edge comes from the Monarch Initiative 2025.,2025-10-22,0002200,NA,http://purl.obolibrary.org/obo/RO_0002200
MONDO:0017241,RO:0002200,HP:0003487,NA,This edge comes from the Monarch Initiative 2025.,2025-10-22,0002200,NA,http://purl.obolibrary.org/obo/RO_0002200
HGNC:2719,RO:0002200,HP:0002423,NA,This edge comes from the Monarch Initiative 2025.,2025-10-22,0002200,NA,http://purl.obolibrary.org/obo/RO_0002200
MONDO:0014736,RO:0002200,HP:0003487,NA,This edge comes from the Monarch Initiative 2025.,2025-10-22,0002200,NA,http://purl.obolibrary.org/obo/RO_0002200
MONDO:0013987,RO:0002200,HP:0007256,https://www.ncbi.nlm.nih.gov/pubmed/21907147,This edge comes from the Monarch Initiative 2025.,2025-10-22,0002200,NA,http://purl.obolibrary.org/obo/RO_0002200
MONDO:0015271,RO:0002200,HP:0001300,NA,This edge comes from the Monarch Initiative 2025.,2025-10-22,0002200,NA,http://purl.obolibrary.org/obo/RO_0002200
MONDO:0012784,RO:0002200,HP:0007256,NA,This edge comes from the Monarch Initiative 2025.,2025-10-22,0002200,NA,http://purl.obolibrary.org/obo/RO_0002200
MONDO:0024538,RO:0002200,HP:0007256,NA,This edge comes from the Monarch Initiative 2025.,2025-10-22,0002200,NA,http://purl.obolibrary.org/obo/RO_0002200
HGNC:620,RO:0003303,MONDO:0007088,NA,This edge comes from the Monarch Initiative 2025.,2025-10-22,0003303,NA,http://purl.obolibrary.org/obo/RO_0003303
HGNC:613,RO:0002200,HP:0002511,NA,This edge comes from the Monarch Initiative 2025.,2025-10-22,0002200,NA,http://purl.obolibrary.org/obo/RO_0002200
MONDO:0007656,RO:0002200,HP:0002185,NA,This edge comes from the Monarch Initiative 2025.,2025-10-22,0002200,NA,http://purl.obolibrary.org/obo/RO_0002200
MONDO:0014729,RO:0002200,HP:0003487,https://www.ncbi.nlm.nih.gov/pubmed/24482476,This edge comes from the Monarch Initiative 2025.,2025-10-22,0002200,NA,http://purl.obolibrary.org/obo/RO_0002200
HGNC:16266,RO:0002200,HP:0002423,https://www.ncbi.nlm.nih.gov/pubmed/9679779,This edge comes from the Monarch Initiative 2025.,2025-10-22,0002200,NA,http://purl.obolibrary.org/obo/RO_0002200
HGNC:25358,RO:0002200,HP:0002423,https://www.ncbi.nlm.nih.gov/pubmed/32943585,This edge comes from the Monarch Initiative 2025.,2025-10-22,0002200,NA,http://purl.obolibrary.org/obo/RO_0002200
MONDO:0011841,RO:0002200,HP:0007256,https://www.ncbi.nlm.nih.gov/pubmed/20065143,This edge comes from the Monarch Initiative 2025.,2025-10-22,0002200,NA,http://purl.obolibrary.org/obo/RO_0002200
MONDO:0016563,RO:0002200,HP:0002548,NA,This edge comes from the Monarch Initiative 2025.,2025-10-22,0002200,NA,http://purl.obolibrary.org/obo/RO_0002200
HGNC:10942,RO:0002200,HP:0003487,https://www.ncbi.nlm.nih.gov/pubmed/25930971,This edge comes from the Monarch Initiative 2025.,2025-10-22,0002200,NA,http://purl.obolibrary.org/obo/RO_0002200
MONDO:0014796,RO:0002200,HP:0002548,https://www.ncbi.nlm.nih.gov/pubmed/26942284,This edge comes from the Monarch Initiative 2025.,2025-10-22,0002200,NA,http://purl.obolibrary.org/obo/RO_0002200
HGNC:16695,RO:0002200,HP:0007256,https://www.ncbi.nlm.nih.gov/pubmed/24011989,This edge comes from the Monarch Initiative 2025.,2025-10-22,0002200,NA,http://purl.obolibrary.org/obo/RO_0002200
MONDO:0030482,RO:0002200,HP:0003487,https://www.ncbi.nlm.nih.gov/pubmed/34415322,This edge comes from the Monarch Initiative 2025.,2025-10-22,0002200,NA,http://purl.obolibrary.org/obo/RO_0002200
HGNC:10555,RO:0002200,HP:0002423,https://www.ncbi.nlm.nih.gov/pubmed/17850638,This edge comes from the Monarch Initiative 2025.,2025-10-22,0002200,NA,http://purl.obolibrary.org/obo/RO_0002200
HGNC:6218,RO:0002200,HP:0002423,NA,This edge comes from the Monarch Initiative 2025.,2025-10-22,0002200,NA,http://purl.obolibrary.org/obo/RO_0002200
HGNC:977,RO:0002200,HP:0031993,https://www.ncbi.nlm.nih.gov/pubmed/25653144,This edge comes from the Monarch Initiative 2025.,2025-10-22,0002200,NA,http://purl.obolibrary.org/obo/RO_0002200
HGNC:2973,RO:0002200,HP:0007256,NA,This edge comes from the Monarch Initiative 2025.,2025-10-22,0002200,NA,http://purl.obolibrary.org/obo/RO_0002200
MONDO:0012153,RO:0002200,HP:0002511,https://www.ncbi.nlm.nih.gov/pubmed/26141617,This edge comes from the Monarch Initiative 2025.,2025-10-22,0002200,NA,http://purl.obolibrary.org/obo/RO_0002200
HGNC:12666,RO:0002200,HP:0002423,https://www.ncbi.nlm.nih.gov/pubmed/21145000,This edge comes from the Monarch Initiative 2025.,2025-10-22,0002200,NA,http://purl.obolibrary.org/obo/RO_0002200
HGNC:9477,RO:0002200,HP:0002423,NA,This edge comes from the Monarch Initiative 2025.,2025-10-22,0002200,NA,http://purl.obolibrary.org/obo/RO_0002200
MONDO:0013340,RO:0002200,HP:0002548,https://www.ncbi.nlm.nih.gov/pubmed/9774100,This edge comes from the Monarch Initiative 2025.,2025-10-22,0002200,NA,http://purl.obolibrary.org/obo/RO_0002200
MONDO:0014975,RO:0002200,HP:0003487,NA,This edge comes from the Monarch Initiative 2025.,2025-10-22,0002200,NA,http://purl.obolibrary.org/obo/RO_0002200
MONDO:0008199,RO:0002200,HP:0001300,NA,This edge comes from the Monarch Initiative 2025.,2025-10-22,0002200,NA,http://purl.obolibrary.org/obo/RO_0002200
HGNC:4283,RO:0002200,HP:0002423,http://omim.org/entry/302800,This edge comes from the Monarch Initiative 2025.,2025-10-22,0002200,NA,http://purl.obolibrary.org/obo/RO_0002200
HGNC:40045,RO:0002200,HP:0002423,https://www.ncbi.nlm.nih.gov/pubmed/28386624,This edge comes from the Monarch Initiative 2025.,2025-10-22,0002200,NA,http://purl.obolibrary.org/obo/RO_0002200
MONDO:0017224,RO:0002200,HP:0003487,NA,This edge comes from the Monarch Initiative 2025.,2025-10-22,0002200,NA,http://purl.obolibrary.org/obo/RO_0002200
HGNC:6215,RO:0002200,HP:0007256,"https://www.ncbi.nlm.nih.gov/pubmed/31116475,30737337",This edge comes from the Monarch Initiative 2025.,2025-10-22,0002200,NA,http://purl.obolibrary.org/obo/RO_0002200
HGNC:6971,RO:0002200,HP:0002423,https://www.ncbi.nlm.nih.gov/pubmed/27989324,This edge comes from the Monarch Initiative 2025.,2025-10-22,0002200,NA,http://purl.obolibrary.org/obo/RO_0002200
MONDO:0007088,RO:0002200,HP:0002511,NA,This edge comes from the Monarch Initiative 2025.,2025-10-22,0002200,NA,http://purl.obolibrary.org/obo/RO_0002200
HGNC:14938,RO:0002200,HP:0003487,NA,This edge comes from the Monarch Initiative 2025.,2025-10-22,0002200,NA,http://purl.obolibrary.org/obo/RO_0002200
MONDO:0012116,RO:0002200,HP:0007256,NA,This edge comes from the Monarch Initiative 2025.,2025-10-22,0002200,NA,http://purl.obolibrary.org/obo/RO_0002200
HGNC:25964,RO:0002200,HP:0002423,https://www.ncbi.nlm.nih.gov/pubmed/30643655,This edge comes from the Monarch Initiative 2025.,2025-10-22,0002200,NA,http://purl.obolibrary.org/obo/RO_0002200
MONDO:0971063,RO:0002200,HP:0001300,NA,This edge comes from the Monarch Initiative 2025.,2025-10-22,0002200,NA,http://purl.obolibrary.org/obo/RO_0002200
HGNC:469,RO:0002200,HP:0003487,https://www.ncbi.nlm.nih.gov/pubmed/24482476,This edge comes from the Monarch Initiative 2025.,2025-10-22,0002200,NA,http://purl.obolibrary.org/obo/RO_0002200
HGNC:8857,RO:0002200,HP:0002423,https://www.ncbi.nlm.nih.gov/pubmed/20647552,This edge comes from the Monarch Initiative 2025.,2025-10-22,0002200,NA,http://purl.obolibrary.org/obo/RO_0002200
MONDO:0017174,RO:0002200,HP:0003487,NA,This edge comes from the Monarch Initiative 2025.,2025-10-22,0002200,NA,http://purl.obolibrary.org/obo/RO_0002200
HGNC:16133,RO:0002200,HP:0002423,https://www.ncbi.nlm.nih.gov/pubmed/24239381,This edge comes from the Monarch Initiative 2025.,2025-10-22,0002200,NA,http://purl.obolibrary.org/obo/RO_0002200
MONDO:0017730,RO:0002200,HP:0003487,NA,This edge comes from the Monarch Initiative 2025.,2025-10-22,0002200,NA,http://purl.obolibrary.org/obo/RO_0002200
MONDO:0008458,RO:0002200,HP:0003487,https://www.ncbi.nlm.nih.gov/pubmed/17850638,This edge comes from the Monarch Initiative 2025.,2025-10-22,0002200,NA,http://purl.obolibrary.org/obo/RO_0002200
MONDO:0044304,RO:0002200,HP:0001300,https://www.ncbi.nlm.nih.gov/pubmed/28132689,This edge comes from the Monarch Initiative 2025.,2025-10-22,0002200,NA,http://purl.obolibrary.org/obo/RO_0002200
HGNC:90,RO:0002200,HP:0002423,https://www.ncbi.nlm.nih.gov/pubmed/18054510,This edge comes from the Monarch Initiative 2025.,2025-10-22,0002200,NA,http://purl.obolibrary.org/obo/RO_0002200
MONDO:0010031,RO:0002200,HP:0007256,NA,This edge comes from the Monarch Initiative 2025.,2025-10-22,0002200,NA,http://purl.obolibrary.org/obo/RO_0002200
MONDO:0008767,RO:0002200,HP:0001300,https://www.ncbi.nlm.nih.gov/pubmed/7887420,This edge comes from the Monarch Initiative 2025.,2025-10-22,0002200,NA,http://purl.obolibrary.org/obo/RO_0002200
HGNC:8768,RO:0002200,HP:0002423,https://www.ncbi.nlm.nih.gov/pubmed/27102849,This edge comes from the Monarch Initiative 2025.,2025-10-22,0002200,NA,http://purl.obolibrary.org/obo/RO_0002200
MONDO:0009590,RO:0002200,HP:0003487,NA,This edge comes from the Monarch Initiative 2025.,2025-10-22,0002200,NA,http://purl.obolibrary.org/obo/RO_0002200
HGNC:9043,RO:0002200,HP:0007256,https://www.ncbi.nlm.nih.gov/pubmed/28007986,This edge comes from the Monarch Initiative 2025.,2025-10-22,0002200,NA,http://purl.obolibrary.org/obo/RO_0002200
HGNC:18466,RO:0002200,HP:0002423,NA,This edge comes from the Monarch Initiative 2025.,2025-10-22,0002200,NA,http://purl.obolibrary.org/obo/RO_0002200
HGNC:33782,RO:0002200,HP:0001300,"https://www.ncbi.nlm.nih.gov/pubmed/27134041,30398675,27753167",This edge comes from the Monarch Initiative 2025.,2025-10-22,0002200,NA,http://purl.obolibrary.org/obo/RO_0002200
HGNC:8957,RO:0002200,HP:0002423,https://www.ncbi.nlm.nih.gov/pubmed/24259288,This edge comes from the Monarch Initiative 2025.,2025-10-22,0002200,NA,http://purl.obolibrary.org/obo/RO_0002200
MONDO:0032656,RO:0002200,HP:0003487,https://www.ncbi.nlm.nih.gov/pubmed/27582084,This edge comes from the Monarch Initiative 2025.,2025-10-22,0002200,NA,http://purl.obolibrary.org/obo/RO_0002200
HGNC:11179,RO:0002200,HP:0007256,https://www.ncbi.nlm.nih.gov/pubmed/31332433,This edge comes from the Monarch Initiative 2025.,2025-10-22,0002200,NA,http://purl.obolibrary.org/obo/RO_0002200
MONDO:0010079,RO:0002200,HP:0007256,https://www.ncbi.nlm.nih.gov/pubmed/34446995,This edge comes from the Monarch Initiative 2025.,2025-10-22,0002200,NA,http://purl.obolibrary.org/obo/RO_0002200
MONDO:0008437,RO:0002200,HP:0003487,NA,This edge comes from the Monarch Initiative 2025.,2025-10-22,0002200,NA,http://purl.obolibrary.org/obo/RO_0002200
