id,semantic_groups,uri,preflabel,name,synonyms,description
HGNC:7461,gene,https://identifiers.org/HGNC:7461,HGNC:7461,HGNC:7461,NA,NA
MONDO:0010030,phenotype,http://purl.obolibrary.org/obo/MONDO_0010030,MONDO:0010030,MONDO:0010030,NA,NA
HGNC:869,gene,https://identifiers.org/HGNC:869,HGNC:869,HGNC:869,NA,NA
MONDO:0004976,phenotype,http://purl.obolibrary.org/obo/MONDO_0004976,MONDO:0004976,MONDO:0004976,NA,NA
HGNC:9508,gene,https://identifiers.org/HGNC:9508,HGNC:9508,HGNC:9508,NA,NA
HGNC:21576,gene,https://identifiers.org/HGNC:21576,HGNC:21576,HGNC:21576,NA,NA
HGNC:3439,gene,https://identifiers.org/HGNC:3439,HGNC:3439,HGNC:3439,NA,NA
MONDO:0020352,phenotype,http://purl.obolibrary.org/obo/MONDO_0020352,MONDO:0020352,MONDO:0020352,NA,NA
HGNC:16499,gene,https://identifiers.org/HGNC:16499,HGNC:16499,HGNC:16499,NA,NA
HGNC:16947,gene,https://identifiers.org/HGNC:16947,HGNC:16947,HGNC:16947,NA,NA
HGNC:3148,gene,https://identifiers.org/HGNC:3148,HGNC:3148,HGNC:3148,NA,NA
HGNC:7481,gene,https://identifiers.org/HGNC:7481,HGNC:7481,HGNC:7481,NA,NA
MONDO:0010709,phenotype,http://purl.obolibrary.org/obo/MONDO_0010709,MONDO:0010709,MONDO:0010709,NA,NA
HGNC:3999,gene,https://identifiers.org/HGNC:3999,HGNC:3999,HGNC:3999,NA,NA
MONDO:0011873,phenotype,http://purl.obolibrary.org/obo/MONDO_0011873,MONDO:0011873,MONDO:0011873,NA,NA
HGNC:3775,gene,https://identifiers.org/HGNC:3775,HGNC:3775,HGNC:3775,NA,NA
HGNC:8800,gene,https://identifiers.org/HGNC:8800,HGNC:8800,HGNC:8800,NA,NA
MONDO:0010476,phenotype,http://purl.obolibrary.org/obo/MONDO_0010476,MONDO:0010476,MONDO:0010476,NA,NA
MONDO:0968976,phenotype,http://purl.obolibrary.org/obo/MONDO_0968976,MONDO:0968976,MONDO:0968976,NA,NA
MONDO:0011833,phenotype,http://purl.obolibrary.org/obo/MONDO_0011833,MONDO:0011833,MONDO:0011833,NA,NA
MONDO:0971063,phenotype,http://purl.obolibrary.org/obo/MONDO_0971063,MONDO:0971063,MONDO:0971063,NA,NA
HGNC:17761,gene,https://identifiers.org/HGNC:17761,HGNC:17761,HGNC:17761,NA,NA
HGNC:13993,gene,https://identifiers.org/HGNC:13993,HGNC:13993,HGNC:13993,NA,NA
MONDO:0010847,phenotype,http://purl.obolibrary.org/obo/MONDO_0010847,MONDO:0010847,MONDO:0010847,NA,NA
HGNC:9086,gene,https://identifiers.org/HGNC:9086,HGNC:9086,HGNC:9086,NA,NA
HGNC:2711,gene,https://identifiers.org/HGNC:2711,HGNC:2711,HGNC:2711,NA,NA
MONDO:0009502,phenotype,http://purl.obolibrary.org/obo/MONDO_0009502,MONDO:0009502,MONDO:0009502,NA,NA
MONDO:0013653,phenotype,http://purl.obolibrary.org/obo/MONDO_0013653,MONDO:0013653,MONDO:0013653,NA,NA
MONDO:0012278,phenotype,http://purl.obolibrary.org/obo/MONDO_0012278,MONDO:0012278,MONDO:0012278,NA,NA
HGNC:6215,gene,https://identifiers.org/HGNC:6215,HGNC:6215,HGNC:6215,NA,NA
HGNC:30563,gene,https://identifiers.org/HGNC:30563,HGNC:30563,HGNC:30563,NA,NA
HGNC:7414,gene,https://identifiers.org/HGNC:7414,HGNC:7414,HGNC:7414,NA,NA
HGNC:2584,gene,https://identifiers.org/HGNC:2584,HGNC:2584,HGNC:2584,NA,NA
HGNC:23141,gene,https://identifiers.org/HGNC:23141,HGNC:23141,HGNC:23141,NA,NA
HGNC:2858,gene,https://identifiers.org/HGNC:2858,HGNC:2858,HGNC:2858,NA,NA
MONDO:0014768,phenotype,http://purl.obolibrary.org/obo/MONDO_0014768,MONDO:0014768,MONDO:0014768,NA,NA
HGNC:2202,gene,https://identifiers.org/HGNC:2202,HGNC:2202,HGNC:2202,NA,NA
HGNC:4851,gene,https://identifiers.org/HGNC:4851,HGNC:4851,HGNC:4851,NA,NA
MONDO:0007656,phenotype,http://purl.obolibrary.org/obo/MONDO_0007656,MONDO:0007656,MONDO:0007656,NA,NA
HGNC:23339,gene,https://identifiers.org/HGNC:23339,HGNC:23339,HGNC:23339,NA,NA
MONDO:0009698,phenotype,http://purl.obolibrary.org/obo/MONDO_0009698,MONDO:0009698,MONDO:0009698,NA,NA
HGNC:11758,gene,https://identifiers.org/HGNC:11758,HGNC:11758,HGNC:11758,NA,NA
MONDO:0000507,phenotype,http://purl.obolibrary.org/obo/MONDO_0000507,MONDO:0000507,MONDO:0000507,NA,NA
MONDO:0012166,phenotype,http://purl.obolibrary.org/obo/MONDO_0012166,MONDO:0012166,MONDO:0012166,NA,NA
MONDO:0007495,phenotype,http://purl.obolibrary.org/obo/MONDO_0007495,MONDO:0007495,MONDO:0007495,NA,NA
HGNC:26169,gene,https://identifiers.org/HGNC:26169,HGNC:26169,HGNC:26169,NA,NA
HGNC:12585,gene,https://identifiers.org/HGNC:12585,HGNC:12585,HGNC:12585,NA,NA
MONDO:0012241,phenotype,http://purl.obolibrary.org/obo/MONDO_0012241,MONDO:0012241,MONDO:0012241,NA,NA
MONDO:0011513,phenotype,http://purl.obolibrary.org/obo/MONDO_0011513,MONDO:0011513,MONDO:0011513,NA,NA
MONDO:0032673,phenotype,http://purl.obolibrary.org/obo/MONDO_0032673,MONDO:0032673,MONDO:0032673,NA,NA
MONDO:0009908,phenotype,http://purl.obolibrary.org/obo/MONDO_0009908,MONDO:0009908,MONDO:0009908,NA,NA
MONDO:0010578,phenotype,http://purl.obolibrary.org/obo/MONDO_0010578,MONDO:0010578,MONDO:0010578,NA,NA
MONDO:0001627,phenotype,http://purl.obolibrary.org/obo/MONDO_0001627,MONDO:0001627,MONDO:0001627,NA,NA
MONDO:0015271,phenotype,http://purl.obolibrary.org/obo/MONDO_0015271,MONDO:0015271,MONDO:0015271,NA,NA
MONDO:0957533,phenotype,http://purl.obolibrary.org/obo/MONDO_0957533,MONDO:0957533,MONDO:0957533,NA,NA
MONDO:0016318,phenotype,http://purl.obolibrary.org/obo/MONDO_0016318,MONDO:0016318,MONDO:0016318,NA,NA
MONDO:0012721,phenotype,http://purl.obolibrary.org/obo/MONDO_0012721,MONDO:0012721,MONDO:0012721,NA,NA
HGNC:17043,gene,https://identifiers.org/HGNC:17043,HGNC:17043,HGNC:17043,NA,NA
MONDO:0008178,phenotype,http://purl.obolibrary.org/obo/MONDO_0008178,MONDO:0008178,MONDO:0008178,NA,NA
MONDO:0011412,phenotype,http://purl.obolibrary.org/obo/MONDO_0011412,MONDO:0011412,MONDO:0011412,NA,NA
MONDO:0021011,phenotype,http://purl.obolibrary.org/obo/MONDO_0021011,MONDO:0021011,MONDO:0021011,NA,NA
HGNC:9476,gene,https://identifiers.org/HGNC:9476,HGNC:9476,HGNC:9476,NA,NA
HGNC:25358,gene,https://identifiers.org/HGNC:25358,HGNC:25358,HGNC:25358,NA,NA
HGNC:9438,gene,https://identifiers.org/HGNC:9438,HGNC:9438,HGNC:9438,NA,NA
MONDO:0012084,phenotype,http://purl.obolibrary.org/obo/MONDO_0012084,MONDO:0012084,MONDO:0012084,NA,NA
HGNC:18986,gene,https://identifiers.org/HGNC:18986,HGNC:18986,HGNC:18986,NA,NA
MONDO:0010691,phenotype,http://purl.obolibrary.org/obo/MONDO_0010691,MONDO:0010691,MONDO:0010691,NA,NA
MONDO:0010878,phenotype,http://purl.obolibrary.org/obo/MONDO_0010878,MONDO:0010878,MONDO:0010878,NA,NA
MONDO:0014736,phenotype,http://purl.obolibrary.org/obo/MONDO_0014736,MONDO:0014736,MONDO:0014736,NA,NA
MONDO:0017279,phenotype,http://purl.obolibrary.org/obo/MONDO_0017279,MONDO:0017279,MONDO:0017279,NA,NA
MONDO:0009267,phenotype,http://purl.obolibrary.org/obo/MONDO_0009267,MONDO:0009267,MONDO:0009267,NA,NA
HGNC:2475,gene,https://identifiers.org/HGNC:2475,HGNC:2475,HGNC:2475,NA,NA
HGNC:11535,gene,https://identifiers.org/HGNC:11535,HGNC:11535,HGNC:11535,NA,NA
MONDO:0008948,phenotype,http://purl.obolibrary.org/obo/MONDO_0008948,MONDO:0008948,MONDO:0008948,NA,NA
HGNC:19714,gene,https://identifiers.org/HGNC:19714,HGNC:19714,HGNC:19714,NA,NA
HGNC:1349,gene,https://identifiers.org/HGNC:1349,HGNC:1349,HGNC:1349,NA,NA
HGNC:11280,gene,https://identifiers.org/HGNC:11280,HGNC:11280,HGNC:11280,NA,NA
HGNC:4512,gene,https://identifiers.org/HGNC:4512,HGNC:4512,HGNC:4512,NA,NA
HGNC:713,gene,https://identifiers.org/HGNC:713,HGNC:713,HGNC:713,NA,NA
HGNC:25186,gene,https://identifiers.org/HGNC:25186,HGNC:25186,HGNC:25186,NA,NA
MONDO:0020527,phenotype,http://purl.obolibrary.org/obo/MONDO_0020527,MONDO:0020527,MONDO:0020527,NA,NA
HGNC:7707,gene,https://identifiers.org/HGNC:7707,HGNC:7707,HGNC:7707,NA,NA
MONDO:0017945,phenotype,http://purl.obolibrary.org/obo/MONDO_0017945,MONDO:0017945,MONDO:0017945,NA,NA
MONDO:0009185,phenotype,http://purl.obolibrary.org/obo/MONDO_0009185,MONDO:0009185,MONDO:0009185,NA,NA
HGNC:7678,gene,https://identifiers.org/HGNC:7678,HGNC:7678,HGNC:7678,NA,NA
MONDO:0016079,phenotype,http://purl.obolibrary.org/obo/MONDO_0016079,MONDO:0016079,MONDO:0016079,NA,NA
MONDO:0032526,phenotype,http://purl.obolibrary.org/obo/MONDO_0032526,MONDO:0032526,MONDO:0032526,NA,NA
MONDO:0032610,phenotype,http://purl.obolibrary.org/obo/MONDO_0032610,MONDO:0032610,MONDO:0032610,NA,NA
HGNC:16791,gene,https://identifiers.org/HGNC:16791,HGNC:16791,HGNC:16791,NA,NA
MONDO:0010808,phenotype,http://purl.obolibrary.org/obo/MONDO_0010808,MONDO:0010808,MONDO:0010808,NA,NA
HGNC:9509,gene,https://identifiers.org/HGNC:9509,HGNC:9509,HGNC:9509,NA,NA
MONDO:0014015,phenotype,http://purl.obolibrary.org/obo/MONDO_0014015,MONDO:0014015,MONDO:0014015,NA,NA
MONDO:0014640,phenotype,http://purl.obolibrary.org/obo/MONDO_0014640,MONDO:0014640,MONDO:0014640,NA,NA
MONDO:0010200,phenotype,http://purl.obolibrary.org/obo/MONDO_0010200,MONDO:0010200,MONDO:0010200,NA,NA
MONDO:0015681,phenotype,http://purl.obolibrary.org/obo/MONDO_0015681,MONDO:0015681,MONDO:0015681,NA,NA
MONDO:0013373,phenotype,http://purl.obolibrary.org/obo/MONDO_0013373,MONDO:0013373,MONDO:0013373,NA,NA
MONDO:0008793,phenotype,http://purl.obolibrary.org/obo/MONDO_0008793,MONDO:0008793,MONDO:0008793,NA,NA
MONDO:0030696,phenotype,http://purl.obolibrary.org/obo/MONDO_0030696,MONDO:0030696,MONDO:0030696,NA,NA
MONDO:0007739,phenotype,http://purl.obolibrary.org/obo/MONDO_0007739,MONDO:0007739,MONDO:0007739,NA,NA
HGNC:9043,gene,https://identifiers.org/HGNC:9043,HGNC:9043,HGNC:9043,NA,NA
HGNC:11427,gene,https://identifiers.org/HGNC:11427,HGNC:11427,HGNC:11427,NA,NA
MONDO:0009839,phenotype,http://purl.obolibrary.org/obo/MONDO_0009839,MONDO:0009839,MONDO:0009839,NA,NA
MONDO:0968977,phenotype,http://purl.obolibrary.org/obo/MONDO_0968977,MONDO:0968977,MONDO:0968977,NA,NA
MONDO:0008215,phenotype,http://purl.obolibrary.org/obo/MONDO_0008215,MONDO:0008215,MONDO:0008215,NA,NA
HGNC:7419,gene,https://identifiers.org/HGNC:7419,HGNC:7419,HGNC:7419,NA,NA
MONDO:0018130,phenotype,http://purl.obolibrary.org/obo/MONDO_0018130,MONDO:0018130,MONDO:0018130,NA,NA
MONDO:0008201,phenotype,http://purl.obolibrary.org/obo/MONDO_0008201,MONDO:0008201,MONDO:0008201,NA,NA
MONDO:0006966,phenotype,http://purl.obolibrary.org/obo/MONDO_0006966,MONDO:0006966,MONDO:0006966,NA,NA
HGNC:12509,gene,https://identifiers.org/HGNC:12509,HGNC:12509,HGNC:12509,NA,NA
MONDO:0100079,phenotype,http://purl.obolibrary.org/obo/MONDO_0100079,MONDO:0100079,MONDO:0100079,NA,NA
MONDO:0008695,phenotype,http://purl.obolibrary.org/obo/MONDO_0008695,MONDO:0008695,MONDO:0008695,NA,NA
HGNC:7737,gene,https://identifiers.org/HGNC:7737,HGNC:7737,HGNC:7737,NA,NA
MONDO:0015140,phenotype,http://purl.obolibrary.org/obo/MONDO_0015140,MONDO:0015140,MONDO:0015140,NA,NA
MONDO:0011895,phenotype,http://purl.obolibrary.org/obo/MONDO_0011895,MONDO:0011895,MONDO:0011895,NA,NA
MONDO:0009319,phenotype,http://purl.obolibrary.org/obo/MONDO_0009319,MONDO:0009319,MONDO:0009319,NA,NA
MONDO:0018737,phenotype,http://purl.obolibrary.org/obo/MONDO_0018737,MONDO:0018737,MONDO:0018737,NA,NA
MONDO:0019384,phenotype,http://purl.obolibrary.org/obo/MONDO_0019384,MONDO:0019384,MONDO:0019384,NA,NA
HGNC:6235,gene,https://identifiers.org/HGNC:6235,HGNC:6235,HGNC:6235,NA,NA
MONDO:0012651,phenotype,http://purl.obolibrary.org/obo/MONDO_0012651,MONDO:0012651,MONDO:0012651,NA,NA
HGNC:3061,gene,https://identifiers.org/HGNC:3061,HGNC:3061,HGNC:3061,NA,NA
MONDO:0010534,phenotype,http://purl.obolibrary.org/obo/MONDO_0010534,MONDO:0010534,MONDO:0010534,NA,NA
MONDO:0030455,phenotype,http://purl.obolibrary.org/obo/MONDO_0030455,MONDO:0030455,MONDO:0030455,NA,NA
MONDO:0017946,phenotype,http://purl.obolibrary.org/obo/MONDO_0017946,MONDO:0017946,MONDO:0017946,NA,NA
MONDO:0011426,phenotype,http://purl.obolibrary.org/obo/MONDO_0011426,MONDO:0011426,MONDO:0011426,NA,NA
MONDO:0014063,phenotype,http://purl.obolibrary.org/obo/MONDO_0014063,MONDO:0014063,MONDO:0014063,NA,NA
HGNC:61,gene,https://identifiers.org/HGNC:61,HGNC:61,HGNC:61,NA,NA
MONDO:0016091,phenotype,http://purl.obolibrary.org/obo/MONDO_0016091,MONDO:0016091,MONDO:0016091,NA,NA
HGNC:8943,gene,https://identifiers.org/HGNC:8943,HGNC:8943,HGNC:8943,NA,NA
HGNC:28422,gene,https://identifiers.org/HGNC:28422,HGNC:28422,HGNC:28422,NA,NA
MONDO:0009783,phenotype,http://purl.obolibrary.org/obo/MONDO_0009783,MONDO:0009783,MONDO:0009783,NA,NA
MONDO:0010044,phenotype,http://purl.obolibrary.org/obo/MONDO_0010044,MONDO:0010044,MONDO:0010044,NA,NA
MONDO:0014204,phenotype,http://purl.obolibrary.org/obo/MONDO_0014204,MONDO:0014204,MONDO:0014204,NA,NA
HGNC:26784,gene,https://identifiers.org/HGNC:26784,HGNC:26784,HGNC:26784,NA,NA
HGNC:33782,gene,https://identifiers.org/HGNC:33782,HGNC:33782,HGNC:33782,NA,NA
HGNC:3436,gene,https://identifiers.org/HGNC:3436,HGNC:3436,HGNC:3436,NA,NA
HGNC:29682,gene,https://identifiers.org/HGNC:29682,HGNC:29682,HGNC:29682,NA,NA
HGNC:14537,gene,https://identifiers.org/HGNC:14537,HGNC:14537,HGNC:14537,NA,NA
MONDO:0800306,phenotype,http://purl.obolibrary.org/obo/MONDO_0800306,MONDO:0800306,MONDO:0800306,NA,NA
HGNC:11231,gene,https://identifiers.org/HGNC:11231,HGNC:11231,HGNC:11231,NA,NA
HGNC:535,gene,https://identifiers.org/HGNC:535,HGNC:535,HGNC:535,NA,NA
HGNC:8022,gene,https://identifiers.org/HGNC:8022,HGNC:8022,HGNC:8022,NA,NA
MONDO:0009393,phenotype,http://purl.obolibrary.org/obo/MONDO_0009393,MONDO:0009393,MONDO:0009393,NA,NA
MONDO:0010794,phenotype,http://purl.obolibrary.org/obo/MONDO_0010794,MONDO:0010794,MONDO:0010794,NA,NA
HGNC:6291,gene,https://identifiers.org/HGNC:6291,HGNC:6291,HGNC:6291,NA,NA
MONDO:0009830,phenotype,http://purl.obolibrary.org/obo/MONDO_0009830,MONDO:0009830,MONDO:0009830,NA,NA
MONDO:0018475,phenotype,http://purl.obolibrary.org/obo/MONDO_0018475,MONDO:0018475,MONDO:0018475,NA,NA
HP:0410054,phenotype,http://purl.obolibrary.org/obo/HP_0410054,HP:0410054,HP:0410054,NA,NA
MONDO:0018866,phenotype,http://purl.obolibrary.org/obo/MONDO_0018866,MONDO:0018866,MONDO:0018866,NA,NA
MONDO:0010651,phenotype,http://purl.obolibrary.org/obo/MONDO_0010651,MONDO:0010651,MONDO:0010651,NA,NA
HGNC:2244,gene,https://identifiers.org/HGNC:2244,HGNC:2244,HGNC:2244,NA,NA
HGNC:7883,gene,https://identifiers.org/HGNC:7883,HGNC:7883,HGNC:7883,NA,NA
HGNC:2074,gene,https://identifiers.org/HGNC:2074,HGNC:2074,HGNC:2074,NA,NA
MONDO:0013342,phenotype,http://purl.obolibrary.org/obo/MONDO_0013342,MONDO:0013342,MONDO:0013342,NA,NA
MONDO:0011691,phenotype,http://purl.obolibrary.org/obo/MONDO_0011691,MONDO:0011691,MONDO:0011691,NA,NA
HGNC:16369,gene,https://identifiers.org/HGNC:16369,HGNC:16369,HGNC:16369,NA,NA
HGNC:11233,gene,https://identifiers.org/HGNC:11233,HGNC:11233,HGNC:11233,NA,NA
HGNC:1591,gene,https://identifiers.org/HGNC:1591,HGNC:1591,HGNC:1591,NA,NA
MONDO:0100212,phenotype,http://purl.obolibrary.org/obo/MONDO_0100212,MONDO:0100212,MONDO:0100212,NA,NA
HGNC:7462,gene,https://identifiers.org/HGNC:7462,HGNC:7462,HGNC:7462,NA,NA
MONDO:0012867,phenotype,http://purl.obolibrary.org/obo/MONDO_0012867,MONDO:0012867,MONDO:0012867,NA,NA
MONDO:0011738,phenotype,http://purl.obolibrary.org/obo/MONDO_0011738,MONDO:0011738,MONDO:0011738,NA,NA
MONDO:0008134,phenotype,http://purl.obolibrary.org/obo/MONDO_0008134,MONDO:0008134,MONDO:0008134,NA,NA
HGNC:7154,gene,https://identifiers.org/HGNC:7154,HGNC:7154,HGNC:7154,NA,NA
MONDO:0014867,phenotype,http://purl.obolibrary.org/obo/MONDO_0014867,MONDO:0014867,MONDO:0014867,NA,NA
MONDO:0009366,phenotype,http://purl.obolibrary.org/obo/MONDO_0009366,MONDO:0009366,MONDO:0009366,NA,NA
HGNC:11953,gene,https://identifiers.org/HGNC:11953,HGNC:11953,HGNC:11953,NA,NA
HGNC:18798,gene,https://identifiers.org/HGNC:18798,HGNC:18798,HGNC:18798,NA,NA
MONDO:0012895,phenotype,http://purl.obolibrary.org/obo/MONDO_0012895,MONDO:0012895,MONDO:0012895,NA,NA
HGNC:14977,gene,https://identifiers.org/HGNC:14977,HGNC:14977,HGNC:14977,NA,NA
MONDO:0011834,phenotype,http://purl.obolibrary.org/obo/MONDO_0011834,MONDO:0011834,MONDO:0011834,NA,NA
HGNC:7491,gene,https://identifiers.org/HGNC:7491,HGNC:7491,HGNC:7491,NA,NA
MONDO:0859257,phenotype,http://purl.obolibrary.org/obo/MONDO_0859257,MONDO:0859257,MONDO:0859257,NA,NA
HGNC:735,gene,https://identifiers.org/HGNC:735,HGNC:735,HGNC:735,NA,NA
MONDO:0010184,phenotype,http://purl.obolibrary.org/obo/MONDO_0010184,MONDO:0010184,MONDO:0010184,NA,NA
MONDO:0018425,phenotype,http://purl.obolibrary.org/obo/MONDO_0018425,MONDO:0018425,MONDO:0018425,NA,NA
MONDO:0014178,phenotype,http://purl.obolibrary.org/obo/MONDO_0014178,MONDO:0014178,MONDO:0014178,NA,NA
MONDO:0014776,phenotype,http://purl.obolibrary.org/obo/MONDO_0014776,MONDO:0014776,MONDO:0014776,NA,NA
MONDO:0017276,phenotype,http://purl.obolibrary.org/obo/MONDO_0017276,MONDO:0017276,MONDO:0017276,NA,NA
MONDO:0014641,phenotype,http://purl.obolibrary.org/obo/MONDO_0014641,MONDO:0014641,MONDO:0014641,NA,NA
MONDO:0018105,phenotype,http://purl.obolibrary.org/obo/MONDO_0018105,MONDO:0018105,MONDO:0018105,NA,NA
MONDO:0020750,phenotype,http://purl.obolibrary.org/obo/MONDO_0020750,MONDO:0020750,MONDO:0020750,NA,NA
MONDO:0018937,phenotype,http://purl.obolibrary.org/obo/MONDO_0018937,MONDO:0018937,MONDO:0018937,NA,NA
MONDO:0032938,phenotype,http://purl.obolibrary.org/obo/MONDO_0032938,MONDO:0032938,MONDO:0032938,NA,NA
MONDO:0007488,phenotype,http://purl.obolibrary.org/obo/MONDO_0007488,MONDO:0007488,MONDO:0007488,NA,NA
MONDO:0019975,phenotype,http://purl.obolibrary.org/obo/MONDO_0019975,MONDO:0019975,MONDO:0019975,NA,NA
MONDO:0014628,phenotype,http://purl.obolibrary.org/obo/MONDO_0014628,MONDO:0014628,MONDO:0014628,NA,NA
MONDO:0018696,phenotype,http://purl.obolibrary.org/obo/MONDO_0018696,MONDO:0018696,MONDO:0018696,NA,NA
MONDO:0013625,phenotype,http://purl.obolibrary.org/obo/MONDO_0013625,MONDO:0013625,MONDO:0013625,NA,NA
MONDO:0016543,phenotype,http://purl.obolibrary.org/obo/MONDO_0016543,MONDO:0016543,MONDO:0016543,NA,NA
MONDO:0007098,phenotype,http://purl.obolibrary.org/obo/MONDO_0007098,MONDO:0007098,MONDO:0007098,NA,NA
MONDO:0011408,phenotype,http://purl.obolibrary.org/obo/MONDO_0011408,MONDO:0011408,MONDO:0011408,NA,NA
MONDO:0024528,phenotype,http://purl.obolibrary.org/obo/MONDO_0024528,MONDO:0024528,MONDO:0024528,NA,NA
MONDO:0012766,phenotype,http://purl.obolibrary.org/obo/MONDO_0012766,MONDO:0012766,MONDO:0012766,NA,NA
HGNC:6121,gene,https://identifiers.org/HGNC:6121,HGNC:6121,HGNC:6121,NA,NA
MONDO:0007624,phenotype,http://purl.obolibrary.org/obo/MONDO_0007624,MONDO:0007624,MONDO:0007624,NA,NA
HGNC:20858,gene,https://identifiers.org/HGNC:20858,HGNC:20858,HGNC:20858,NA,NA
HGNC:15469,gene,https://identifiers.org/HGNC:15469,HGNC:15469,HGNC:15469,NA,NA
MONDO:0009697,phenotype,http://purl.obolibrary.org/obo/MONDO_0009697,MONDO:0009697,MONDO:0009697,NA,NA
HGNC:4601,gene,https://identifiers.org/HGNC:4601,HGNC:4601,HGNC:4601,NA,NA
MONDO:0008243,phenotype,http://purl.obolibrary.org/obo/MONDO_0008243,MONDO:0008243,MONDO:0008243,NA,NA
MONDO:0014273,phenotype,http://purl.obolibrary.org/obo/MONDO_0014273,MONDO:0014273,MONDO:0014273,NA,NA
MONDO:0015033,phenotype,http://purl.obolibrary.org/obo/MONDO_0015033,MONDO:0015033,MONDO:0015033,NA,NA
MONDO:0008306,phenotype,http://purl.obolibrary.org/obo/MONDO_0008306,MONDO:0008306,MONDO:0008306,NA,NA
HGNC:25355,gene,https://identifiers.org/HGNC:25355,HGNC:25355,HGNC:25355,NA,NA
HGNC:7683,gene,https://identifiers.org/HGNC:7683,HGNC:7683,HGNC:7683,NA,NA
MONDO:0014718,phenotype,http://purl.obolibrary.org/obo/MONDO_0014718,MONDO:0014718,MONDO:0014718,NA,NA
HGNC:17194,gene,https://identifiers.org/HGNC:17194,HGNC:17194,HGNC:17194,NA,NA
MONDO:0012444,phenotype,http://purl.obolibrary.org/obo/MONDO_0012444,MONDO:0012444,MONDO:0012444,NA,NA
MONDO:0014395,phenotype,http://purl.obolibrary.org/obo/MONDO_0014395,MONDO:0014395,MONDO:0014395,NA,NA
MONDO:0007493,phenotype,http://purl.obolibrary.org/obo/MONDO_0007493,MONDO:0007493,MONDO:0007493,NA,NA
HGNC:7499,gene,https://identifiers.org/HGNC:7499,HGNC:7499,HGNC:7499,NA,NA
MONDO:0007316,phenotype,http://purl.obolibrary.org/obo/MONDO_0007316,MONDO:0007316,MONDO:0007316,NA,NA
HGNC:90,gene,https://identifiers.org/HGNC:90,HGNC:90,HGNC:90,NA,NA
MONDO:0015374,phenotype,http://purl.obolibrary.org/obo/MONDO_0015374,MONDO:0015374,MONDO:0015374,NA,NA
MONDO:0013132,phenotype,http://purl.obolibrary.org/obo/MONDO_0013132,MONDO:0013132,MONDO:0013132,NA,NA
MONDO:0012466,phenotype,http://purl.obolibrary.org/obo/MONDO_0012466,MONDO:0012466,MONDO:0012466,NA,NA
MONDO:0012784,phenotype,http://purl.obolibrary.org/obo/MONDO_0012784,MONDO:0012784,MONDO:0012784,NA,NA
MONDO:0027694,phenotype,http://purl.obolibrary.org/obo/MONDO_0027694,MONDO:0027694,MONDO:0027694,NA,NA
MONDO:0011194,phenotype,http://purl.obolibrary.org/obo/MONDO_0011194,MONDO:0011194,MONDO:0011194,NA,NA
HGNC:11782,gene,https://identifiers.org/HGNC:11782,HGNC:11782,HGNC:11782,NA,NA
MONDO:0859212,phenotype,http://purl.obolibrary.org/obo/MONDO_0859212,MONDO:0859212,MONDO:0859212,NA,NA
MONDO:0010936,phenotype,http://purl.obolibrary.org/obo/MONDO_0010936,MONDO:0010936,MONDO:0010936,NA,NA
MONDO:0012450,phenotype,http://purl.obolibrary.org/obo/MONDO_0012450,MONDO:0012450,MONDO:0012450,NA,NA
MONDO:0011613,phenotype,http://purl.obolibrary.org/obo/MONDO_0011613,MONDO:0011613,MONDO:0011613,NA,NA
MONDO:0011759,phenotype,http://purl.obolibrary.org/obo/MONDO_0011759,MONDO:0011759,MONDO:0011759,NA,NA
HGNC:4878,gene,https://identifiers.org/HGNC:4878,HGNC:4878,HGNC:4878,NA,NA
MONDO:0000914,phenotype,http://purl.obolibrary.org/obo/MONDO_0000914,MONDO:0000914,MONDO:0000914,NA,NA
MONDO:0018923,phenotype,http://purl.obolibrary.org/obo/MONDO_0018923,MONDO:0018923,MONDO:0018923,NA,NA
MONDO:0014545,phenotype,http://purl.obolibrary.org/obo/MONDO_0014545,MONDO:0014545,MONDO:0014545,NA,NA
MONDO:0054835,phenotype,http://purl.obolibrary.org/obo/MONDO_0054835,MONDO:0054835,MONDO:0054835,NA,NA
HGNC:11138,gene,https://identifiers.org/HGNC:11138,HGNC:11138,HGNC:11138,NA,NA
MONDO:0060502,phenotype,http://purl.obolibrary.org/obo/MONDO_0060502,MONDO:0060502,MONDO:0060502,NA,NA
MONDO:0957813,phenotype,http://purl.obolibrary.org/obo/MONDO_0957813,MONDO:0957813,MONDO:0957813,NA,NA
MONDO:0010188,phenotype,http://purl.obolibrary.org/obo/MONDO_0010188,MONDO:0010188,MONDO:0010188,NA,NA
MONDO:0011445,phenotype,http://purl.obolibrary.org/obo/MONDO_0011445,MONDO:0011445,MONDO:0011445,NA,NA
HGNC:11277,gene,https://identifiers.org/HGNC:11277,HGNC:11277,HGNC:11277,NA,NA
HGNC:1361,gene,https://identifiers.org/HGNC:1361,HGNC:1361,HGNC:1361,NA,NA
MONDO:0013340,phenotype,http://purl.obolibrary.org/obo/MONDO_0013340,MONDO:0013340,MONDO:0013340,NA,NA
HGNC:16877,gene,https://identifiers.org/HGNC:16877,HGNC:16877,HGNC:16877,NA,NA
HGNC:10680,gene,https://identifiers.org/HGNC:10680,HGNC:10680,HGNC:10680,NA,NA
HGNC:7501,gene,https://identifiers.org/HGNC:7501,HGNC:7501,HGNC:7501,NA,NA
