id,semantic_groups,uri,preflabel,name,synonyms,description
HGNC:10990,gene,https://identifiers.org/HGNC:10990,HGNC:10990,HGNC:10990,NA,NA
HGNC:1400,gene,https://identifiers.org/HGNC:1400,HGNC:1400,HGNC:1400,NA,NA
MONDO:0011076,phenotype,http://purl.obolibrary.org/obo/MONDO_0011076,MONDO:0011076,MONDO:0011076,NA,NA
MONDO:0017999,phenotype,http://purl.obolibrary.org/obo/MONDO_0017999,MONDO:0017999,MONDO:0017999,NA,NA
MONDO:0014718,phenotype,http://purl.obolibrary.org/obo/MONDO_0014718,MONDO:0014718,MONDO:0014718,NA,NA
MONDO:0014864,phenotype,http://purl.obolibrary.org/obo/MONDO_0014864,MONDO:0014864,MONDO:0014864,NA,NA
HGNC:19743,gene,https://identifiers.org/HGNC:19743,HGNC:19743,HGNC:19743,NA,NA
HGNC:851,gene,https://identifiers.org/HGNC:851,HGNC:851,HGNC:851,NA,NA
MONDO:0014065,phenotype,http://purl.obolibrary.org/obo/MONDO_0014065,MONDO:0014065,MONDO:0014065,NA,NA
MONDO:0032784,phenotype,http://purl.obolibrary.org/obo/MONDO_0032784,MONDO:0032784,MONDO:0032784,NA,NA
HGNC:20582,gene,https://identifiers.org/HGNC:20582,HGNC:20582,HGNC:20582,NA,NA
HGNC:1356,gene,https://identifiers.org/HGNC:1356,HGNC:1356,HGNC:1356,NA,NA
MONDO:0859282,phenotype,http://purl.obolibrary.org/obo/MONDO_0859282,MONDO:0859282,MONDO:0859282,NA,NA
MONDO:0013485,phenotype,http://purl.obolibrary.org/obo/MONDO_0013485,MONDO:0013485,MONDO:0013485,NA,NA
HGNC:29812,gene,https://identifiers.org/HGNC:29812,HGNC:29812,HGNC:29812,NA,NA
HGNC:23230,gene,https://identifiers.org/HGNC:23230,HGNC:23230,HGNC:23230,NA,NA
MONDO:0009908,phenotype,http://purl.obolibrary.org/obo/MONDO_0009908,MONDO:0009908,MONDO:0009908,NA,NA
MONDO:0014916,phenotype,http://purl.obolibrary.org/obo/MONDO_0014916,MONDO:0014916,MONDO:0014916,NA,NA
MONDO:0009341,phenotype,http://purl.obolibrary.org/obo/MONDO_0009341,MONDO:0009341,MONDO:0009341,NA,NA
HGNC:29419,gene,https://identifiers.org/HGNC:29419,HGNC:29419,HGNC:29419,NA,NA
HGNC:7763,gene,https://identifiers.org/HGNC:7763,HGNC:7763,HGNC:7763,NA,NA
MONDO:0009625,phenotype,http://purl.obolibrary.org/obo/MONDO_0009625,MONDO:0009625,MONDO:0009625,NA,NA
MONDO:0017174,phenotype,http://purl.obolibrary.org/obo/MONDO_0017174,MONDO:0017174,MONDO:0017174,NA,NA
MONDO:0957588,phenotype,http://purl.obolibrary.org/obo/MONDO_0957588,MONDO:0957588,MONDO:0957588,NA,NA
MONDO:0014025,phenotype,http://purl.obolibrary.org/obo/MONDO_0014025,MONDO:0014025,MONDO:0014025,NA,NA
MONDO:0013150,phenotype,http://purl.obolibrary.org/obo/MONDO_0013150,MONDO:0013150,MONDO:0013150,NA,NA
MONDO:0014033,phenotype,http://purl.obolibrary.org/obo/MONDO_0014033,MONDO:0014033,MONDO:0014033,NA,NA
HGNC:30074,gene,https://identifiers.org/HGNC:30074,HGNC:30074,HGNC:30074,NA,NA
MONDO:0033045,phenotype,http://purl.obolibrary.org/obo/MONDO_0033045,MONDO:0033045,MONDO:0033045,NA,NA
HGNC:14630,gene,https://identifiers.org/HGNC:14630,HGNC:14630,HGNC:14630,NA,NA
HGNC:575,gene,https://identifiers.org/HGNC:575,HGNC:575,HGNC:575,NA,NA
HGNC:2212,gene,https://identifiers.org/HGNC:2212,HGNC:2212,HGNC:2212,NA,NA
MONDO:0025691,phenotype,http://purl.obolibrary.org/obo/MONDO_0025691,MONDO:0025691,MONDO:0025691,NA,NA
HGNC:19034,gene,https://identifiers.org/HGNC:19034,HGNC:19034,HGNC:19034,NA,NA
HP:0004408,phenotype,http://purl.obolibrary.org/obo/HP_0004408,HP:0004408,HP:0004408,NA,NA
HGNC:3513,gene,https://identifiers.org/HGNC:3513,HGNC:3513,HGNC:3513,NA,NA
MONDO:0012176,phenotype,http://purl.obolibrary.org/obo/MONDO_0012176,MONDO:0012176,MONDO:0012176,NA,NA
MONDO:0017221,phenotype,http://purl.obolibrary.org/obo/MONDO_0017221,MONDO:0017221,MONDO:0017221,NA,NA
MONDO:0009266,phenotype,http://purl.obolibrary.org/obo/MONDO_0009266,MONDO:0009266,MONDO:0009266,NA,NA
MONDO:0010997,phenotype,http://purl.obolibrary.org/obo/MONDO_0010997,MONDO:0010997,MONDO:0010997,NA,NA
HGNC:20286,gene,https://identifiers.org/HGNC:20286,HGNC:20286,HGNC:20286,NA,NA
MONDO:0044646,phenotype,http://purl.obolibrary.org/obo/MONDO_0044646,MONDO:0044646,MONDO:0044646,NA,NA
MONDO:0032807,phenotype,http://purl.obolibrary.org/obo/MONDO_0032807,MONDO:0032807,MONDO:0032807,NA,NA
MONDO:0010717,phenotype,http://purl.obolibrary.org/obo/MONDO_0010717,MONDO:0010717,MONDO:0010717,NA,NA
HP:0000737,phenotype,http://purl.obolibrary.org/obo/HP_0000737,HP:0000737,HP:0000737,NA,NA
MONDO:0014905,phenotype,http://purl.obolibrary.org/obo/MONDO_0014905,MONDO:0014905,MONDO:0014905,NA,NA
HGNC:13601,gene,https://identifiers.org/HGNC:13601,HGNC:13601,HGNC:13601,NA,NA
MONDO:0011844,phenotype,http://purl.obolibrary.org/obo/MONDO_0011844,MONDO:0011844,MONDO:0011844,NA,NA
HGNC:4367,gene,https://identifiers.org/HGNC:4367,HGNC:4367,HGNC:4367,NA,NA
HGNC:2295,gene,https://identifiers.org/HGNC:2295,HGNC:2295,HGNC:2295,NA,NA
MONDO:0012614,phenotype,http://purl.obolibrary.org/obo/MONDO_0012614,MONDO:0012614,MONDO:0012614,NA,NA
MONDO:0030513,phenotype,http://purl.obolibrary.org/obo/MONDO_0030513,MONDO:0030513,MONDO:0030513,NA,NA
HGNC:11968,gene,https://identifiers.org/HGNC:11968,HGNC:11968,HGNC:11968,NA,NA
MONDO:0859296,phenotype,http://purl.obolibrary.org/obo/MONDO_0859296,MONDO:0859296,MONDO:0859296,NA,NA
MONDO:0008695,phenotype,http://purl.obolibrary.org/obo/MONDO_0008695,MONDO:0008695,MONDO:0008695,NA,NA
HGNC:37234,gene,https://identifiers.org/HGNC:37234,HGNC:37234,HGNC:37234,NA,NA
HP:0031843,phenotype,http://purl.obolibrary.org/obo/HP_0031843,HP:0031843,HP:0031843,NA,NA
MONDO:0013178,phenotype,http://purl.obolibrary.org/obo/MONDO_0013178,MONDO:0013178,MONDO:0013178,NA,NA
MONDO:0011534,phenotype,http://purl.obolibrary.org/obo/MONDO_0011534,MONDO:0011534,MONDO:0011534,NA,NA
MONDO:0060624,phenotype,http://purl.obolibrary.org/obo/MONDO_0060624,MONDO:0060624,MONDO:0060624,NA,NA
MONDO:0013905,phenotype,http://purl.obolibrary.org/obo/MONDO_0013905,MONDO:0013905,MONDO:0013905,NA,NA
HP:0001250,phenotype,http://purl.obolibrary.org/obo/HP_0001250,HP:0001250,HP:0001250,NA,NA
HGNC:4507,gene,https://identifiers.org/HGNC:4507,HGNC:4507,HGNC:4507,NA,NA
MONDO:0016019,phenotype,http://purl.obolibrary.org/obo/MONDO_0016019,MONDO:0016019,MONDO:0016019,NA,NA
HGNC:8607,gene,https://identifiers.org/HGNC:8607,HGNC:8607,HGNC:8607,NA,NA
MONDO:0029131,phenotype,http://purl.obolibrary.org/obo/MONDO_0029131,MONDO:0029131,MONDO:0029131,NA,NA
MONDO:0014209,phenotype,http://purl.obolibrary.org/obo/MONDO_0014209,MONDO:0014209,MONDO:0014209,NA,NA
MONDO:0011658,phenotype,http://purl.obolibrary.org/obo/MONDO_0011658,MONDO:0011658,MONDO:0011658,NA,NA
MONDO:0032755,phenotype,http://purl.obolibrary.org/obo/MONDO_0032755,MONDO:0032755,MONDO:0032755,NA,NA
HGNC:28662,gene,https://identifiers.org/HGNC:28662,HGNC:28662,HGNC:28662,NA,NA
HP:0003107,phenotype,http://purl.obolibrary.org/obo/HP_0003107,HP:0003107,HP:0003107,NA,NA
MONDO:0014223,phenotype,http://purl.obolibrary.org/obo/MONDO_0014223,MONDO:0014223,MONDO:0014223,NA,NA
MONDO:0054742,phenotype,http://purl.obolibrary.org/obo/MONDO_0054742,MONDO:0054742,MONDO:0054742,NA,NA
HGNC:14282,gene,https://identifiers.org/HGNC:14282,HGNC:14282,HGNC:14282,NA,NA
MONDO:0060621,phenotype,http://purl.obolibrary.org/obo/MONDO_0060621,MONDO:0060621,MONDO:0060621,NA,NA
HGNC:3418,gene,https://identifiers.org/HGNC:3418,HGNC:3418,HGNC:3418,NA,NA
HGNC:2092,gene,https://identifiers.org/HGNC:2092,HGNC:2092,HGNC:2092,NA,NA
HGNC:888,gene,https://identifiers.org/HGNC:888,HGNC:888,HGNC:888,NA,NA
HGNC:572,gene,https://identifiers.org/HGNC:572,HGNC:572,HGNC:572,NA,NA
MONDO:0030456,phenotype,http://purl.obolibrary.org/obo/MONDO_0030456,MONDO:0030456,MONDO:0030456,NA,NA
HGNC:10806,gene,https://identifiers.org/HGNC:10806,HGNC:10806,HGNC:10806,NA,NA
MONDO:0017224,phenotype,http://purl.obolibrary.org/obo/MONDO_0017224,MONDO:0017224,MONDO:0017224,NA,NA
HGNC:8857,gene,https://identifiers.org/HGNC:8857,HGNC:8857,HGNC:8857,NA,NA
MONDO:0009282,phenotype,http://purl.obolibrary.org/obo/MONDO_0009282,MONDO:0009282,MONDO:0009282,NA,NA
HGNC:6814,gene,https://identifiers.org/HGNC:6814,HGNC:6814,HGNC:6814,NA,NA
HGNC:132,gene,https://identifiers.org/HGNC:132,HGNC:132,HGNC:132,NA,NA
MONDO:0010664,phenotype,http://purl.obolibrary.org/obo/MONDO_0010664,MONDO:0010664,MONDO:0010664,NA,NA
HGNC:29361,gene,https://identifiers.org/HGNC:29361,HGNC:29361,HGNC:29361,NA,NA
HGNC:7225,gene,https://identifiers.org/HGNC:7225,HGNC:7225,HGNC:7225,NA,NA
MONDO:0029140,phenotype,http://purl.obolibrary.org/obo/MONDO_0029140,MONDO:0029140,MONDO:0029140,NA,NA
HGNC:3999,gene,https://identifiers.org/HGNC:3999,HGNC:3999,HGNC:3999,NA,NA
MONDO:0018163,phenotype,http://purl.obolibrary.org/obo/MONDO_0018163,MONDO:0018163,MONDO:0018163,NA,NA
MONDO:0009697,phenotype,http://purl.obolibrary.org/obo/MONDO_0009697,MONDO:0009697,MONDO:0009697,NA,NA
HGNC:7459,gene,https://identifiers.org/HGNC:7459,HGNC:7459,HGNC:7459,NA,NA
MONDO:0008152,phenotype,http://purl.obolibrary.org/obo/MONDO_0008152,MONDO:0008152,MONDO:0008152,NA,NA
HGNC:18119,gene,https://identifiers.org/HGNC:18119,HGNC:18119,HGNC:18119,NA,NA
HGNC:9249,gene,https://identifiers.org/HGNC:9249,HGNC:9249,HGNC:9249,NA,NA
MONDO:0009504,phenotype,http://purl.obolibrary.org/obo/MONDO_0009504,MONDO:0009504,MONDO:0009504,NA,NA
HGNC:236,gene,https://identifiers.org/HGNC:236,HGNC:236,HGNC:236,NA,NA
HGNC:6893,gene,https://identifiers.org/HGNC:6893,HGNC:6893,HGNC:6893,NA,NA
MONDO:0030878,phenotype,http://purl.obolibrary.org/obo/MONDO_0030878,MONDO:0030878,MONDO:0030878,NA,NA
HGNC:1392,gene,https://identifiers.org/HGNC:1392,HGNC:1392,HGNC:1392,NA,NA
MONDO:0018945,phenotype,http://purl.obolibrary.org/obo/MONDO_0018945,MONDO:0018945,MONDO:0018945,NA,NA
MONDO:0011629,phenotype,http://purl.obolibrary.org/obo/MONDO_0011629,MONDO:0011629,MONDO:0011629,NA,NA
HGNC:4193,gene,https://identifiers.org/HGNC:4193,HGNC:4193,HGNC:4193,NA,NA
HGNC:16255,gene,https://identifiers.org/HGNC:16255,HGNC:16255,HGNC:16255,NA,NA
MONDO:0054669,phenotype,http://purl.obolibrary.org/obo/MONDO_0054669,MONDO:0054669,MONDO:0054669,NA,NA
MONDO:0012514,phenotype,http://purl.obolibrary.org/obo/MONDO_0012514,MONDO:0012514,MONDO:0012514,NA,NA
HP:0031589,phenotype,http://purl.obolibrary.org/obo/HP_0031589,HP:0031589,HP:0031589,NA,NA
MONDO:0032656,phenotype,http://purl.obolibrary.org/obo/MONDO_0032656,MONDO:0032656,MONDO:0032656,NA,NA
MONDO:0014764,phenotype,http://purl.obolibrary.org/obo/MONDO_0014764,MONDO:0014764,MONDO:0014764,NA,NA
HGNC:11120,gene,https://identifiers.org/HGNC:11120,HGNC:11120,HGNC:11120,NA,NA
MONDO:0014848,phenotype,http://purl.obolibrary.org/obo/MONDO_0014848,MONDO:0014848,MONDO:0014848,NA,NA
HGNC:4574,gene,https://identifiers.org/HGNC:4574,HGNC:4574,HGNC:4574,NA,NA
MONDO:0018705,phenotype,http://purl.obolibrary.org/obo/MONDO_0018705,MONDO:0018705,MONDO:0018705,NA,NA
MONDO:0018931,phenotype,http://purl.obolibrary.org/obo/MONDO_0018931,MONDO:0018931,MONDO:0018931,NA,NA
MONDO:0014208,phenotype,http://purl.obolibrary.org/obo/MONDO_0014208,MONDO:0014208,MONDO:0014208,NA,NA
MONDO:0008583,phenotype,http://purl.obolibrary.org/obo/MONDO_0008583,MONDO:0008583,MONDO:0008583,NA,NA
HGNC:119,gene,https://identifiers.org/HGNC:119,HGNC:119,HGNC:119,NA,NA
HGNC:2896,gene,https://identifiers.org/HGNC:2896,HGNC:2896,HGNC:2896,NA,NA
HP:0030955,phenotype,http://purl.obolibrary.org/obo/HP_0030955,HP:0030955,HP:0030955,NA,NA
MONDO:0032622,phenotype,http://purl.obolibrary.org/obo/MONDO_0032622,MONDO:0032622,MONDO:0032622,NA,NA
MONDO:0010726,phenotype,http://purl.obolibrary.org/obo/MONDO_0010726,MONDO:0010726,MONDO:0010726,NA,NA
MONDO:0014656,phenotype,http://purl.obolibrary.org/obo/MONDO_0014656,MONDO:0014656,MONDO:0014656,NA,NA
MONDO:0013060,phenotype,http://purl.obolibrary.org/obo/MONDO_0013060,MONDO:0013060,MONDO:0013060,NA,NA
MONDO:0009319,phenotype,http://purl.obolibrary.org/obo/MONDO_0009319,MONDO:0009319,MONDO:0009319,NA,NA
HGNC:24928,gene,https://identifiers.org/HGNC:24928,HGNC:24928,HGNC:24928,NA,NA
MONDO:0032650,phenotype,http://purl.obolibrary.org/obo/MONDO_0032650,MONDO:0032650,MONDO:0032650,NA,NA
MONDO:0014497,phenotype,http://purl.obolibrary.org/obo/MONDO_0014497,MONDO:0014497,MONDO:0014497,NA,NA
HP:0002067,phenotype,http://purl.obolibrary.org/obo/HP_0002067,HP:0002067,HP:0002067,NA,NA
MONDO:0060711,phenotype,http://purl.obolibrary.org/obo/MONDO_0060711,MONDO:0060711,MONDO:0060711,NA,NA
MONDO:0054764,phenotype,http://purl.obolibrary.org/obo/MONDO_0054764,MONDO:0054764,MONDO:0054764,NA,NA
MONDO:0014295,phenotype,http://purl.obolibrary.org/obo/MONDO_0014295,MONDO:0014295,MONDO:0014295,NA,NA
MONDO:0010820,phenotype,http://purl.obolibrary.org/obo/MONDO_0010820,MONDO:0010820,MONDO:0010820,NA,NA
HGNC:9179,gene,https://identifiers.org/HGNC:9179,HGNC:9179,HGNC:9179,NA,NA
MONDO:0044326,phenotype,http://purl.obolibrary.org/obo/MONDO_0044326,MONDO:0044326,MONDO:0044326,NA,NA
HP:0045082,phenotype,http://purl.obolibrary.org/obo/HP_0045082,HP:0045082,HP:0045082,NA,NA
MONDO:0007068,phenotype,http://purl.obolibrary.org/obo/MONDO_0007068,MONDO:0007068,MONDO:0007068,NA,NA
MONDO:0020777,phenotype,http://purl.obolibrary.org/obo/MONDO_0020777,MONDO:0020777,MONDO:0020777,NA,NA
MONDO:0014877,phenotype,http://purl.obolibrary.org/obo/MONDO_0014877,MONDO:0014877,MONDO:0014877,NA,NA
MONDO:0008988,phenotype,http://purl.obolibrary.org/obo/MONDO_0008988,MONDO:0008988,MONDO:0008988,NA,NA
MONDO:0957267,phenotype,http://purl.obolibrary.org/obo/MONDO_0957267,MONDO:0957267,MONDO:0957267,NA,NA
MONDO:0010733,phenotype,http://purl.obolibrary.org/obo/MONDO_0010733,MONDO:0010733,MONDO:0010733,NA,NA
MONDO:0859212,phenotype,http://purl.obolibrary.org/obo/MONDO_0859212,MONDO:0859212,MONDO:0859212,NA,NA
MONDO:0008815,phenotype,http://purl.obolibrary.org/obo/MONDO_0008815,MONDO:0008815,MONDO:0008815,NA,NA
HGNC:28858,gene,https://identifiers.org/HGNC:28858,HGNC:28858,HGNC:28858,NA,NA
MONDO:0014296,phenotype,http://purl.obolibrary.org/obo/MONDO_0014296,MONDO:0014296,MONDO:0014296,NA,NA
HP:0040140,phenotype,http://purl.obolibrary.org/obo/HP_0040140,HP:0040140,HP:0040140,NA,NA
HGNC:890,gene,https://identifiers.org/HGNC:890,HGNC:890,HGNC:890,NA,NA
MONDO:0010457,phenotype,http://purl.obolibrary.org/obo/MONDO_0010457,MONDO:0010457,MONDO:0010457,NA,NA
MONDO:0032938,phenotype,http://purl.obolibrary.org/obo/MONDO_0032938,MONDO:0032938,MONDO:0032938,NA,NA
HP:0002375,phenotype,http://purl.obolibrary.org/obo/HP_0002375,HP:0002375,HP:0002375,NA,NA
HGNC:15999,gene,https://identifiers.org/HGNC:15999,HGNC:15999,HGNC:15999,NA,NA
HGNC:7690,gene,https://identifiers.org/HGNC:7690,HGNC:7690,HGNC:7690,NA,NA
HGNC:25443,gene,https://identifiers.org/HGNC:25443,HGNC:25443,HGNC:25443,NA,NA
HGNC:8853,gene,https://identifiers.org/HGNC:8853,HGNC:8853,HGNC:8853,NA,NA
HGNC:4117,gene,https://identifiers.org/HGNC:4117,HGNC:4117,HGNC:4117,NA,NA
MONDO:0014855,phenotype,http://purl.obolibrary.org/obo/MONDO_0014855,MONDO:0014855,MONDO:0014855,NA,NA
HGNC:8657,gene,https://identifiers.org/HGNC:8657,HGNC:8657,HGNC:8657,NA,NA
HGNC:16133,gene,https://identifiers.org/HGNC:16133,HGNC:16133,HGNC:16133,NA,NA
HP:0000657,phenotype,http://purl.obolibrary.org/obo/HP_0000657,HP:0000657,HP:0000657,NA,NA
HGNC:4584,gene,https://identifiers.org/HGNC:4584,HGNC:4584,HGNC:4584,NA,NA
MONDO:0971171,phenotype,http://purl.obolibrary.org/obo/MONDO_0971171,MONDO:0971171,MONDO:0971171,NA,NA
HGNC:18756,gene,https://identifiers.org/HGNC:18756,HGNC:18756,HGNC:18756,NA,NA
HGNC:2711,gene,https://identifiers.org/HGNC:2711,HGNC:2711,HGNC:2711,NA,NA
MONDO:0054791,phenotype,http://purl.obolibrary.org/obo/MONDO_0054791,MONDO:0054791,MONDO:0054791,NA,NA
HGNC:4082,gene,https://identifiers.org/HGNC:4082,HGNC:4082,HGNC:4082,NA,NA
HP:0001336,phenotype,http://purl.obolibrary.org/obo/HP_0001336,HP:0001336,HP:0001336,NA,NA
HGNC:1388,gene,https://identifiers.org/HGNC:1388,HGNC:1388,HGNC:1388,NA,NA
HGNC:4396,gene,https://identifiers.org/HGNC:4396,HGNC:4396,HGNC:4396,NA,NA
MONDO:0018149,phenotype,http://purl.obolibrary.org/obo/MONDO_0018149,MONDO:0018149,MONDO:0018149,NA,NA
HGNC:4388,gene,https://identifiers.org/HGNC:4388,HGNC:4388,HGNC:4388,NA,NA
HGNC:697,gene,https://identifiers.org/HGNC:697,HGNC:697,HGNC:697,NA,NA
HGNC:1396,gene,https://identifiers.org/HGNC:1396,HGNC:1396,HGNC:1396,NA,NA
MONDO:0020765,phenotype,http://purl.obolibrary.org/obo/MONDO_0020765,MONDO:0020765,MONDO:0020765,NA,NA
HP:0000726,phenotype,http://purl.obolibrary.org/obo/HP_0000726,HP:0000726,HP:0000726,NA,NA
MONDO:0011964,phenotype,http://purl.obolibrary.org/obo/MONDO_0011964,MONDO:0011964,MONDO:0011964,NA,NA
MONDO:0011925,phenotype,http://purl.obolibrary.org/obo/MONDO_0011925,MONDO:0011925,MONDO:0011925,NA,NA
HGNC:3046,gene,https://identifiers.org/HGNC:3046,HGNC:3046,HGNC:3046,NA,NA
MONDO:0014746,phenotype,http://purl.obolibrary.org/obo/MONDO_0014746,MONDO:0014746,MONDO:0014746,NA,NA
HGNC:32952,gene,https://identifiers.org/HGNC:32952,HGNC:32952,HGNC:32952,NA,NA
HGNC:25567,gene,https://identifiers.org/HGNC:25567,HGNC:25567,HGNC:25567,NA,NA
MONDO:0019681,phenotype,http://purl.obolibrary.org/obo/MONDO_0019681,MONDO:0019681,MONDO:0019681,NA,NA
MONDO:0018370,phenotype,http://purl.obolibrary.org/obo/MONDO_0018370,MONDO:0018370,MONDO:0018370,NA,NA
MONDO:0014290,phenotype,http://purl.obolibrary.org/obo/MONDO_0014290,MONDO:0014290,MONDO:0014290,NA,NA
MONDO:0012994,phenotype,http://purl.obolibrary.org/obo/MONDO_0012994,MONDO:0012994,MONDO:0012994,NA,NA
MONDO:0012789,phenotype,http://purl.obolibrary.org/obo/MONDO_0012789,MONDO:0012789,MONDO:0012789,NA,NA
HP:0002544,phenotype,http://purl.obolibrary.org/obo/HP_0002544,HP:0002544,HP:0002544,NA,NA
MONDO:0032606,phenotype,http://purl.obolibrary.org/obo/MONDO_0032606,MONDO:0032606,MONDO:0032606,NA,NA
MONDO:0033364,phenotype,http://purl.obolibrary.org/obo/MONDO_0033364,MONDO:0033364,MONDO:0033364,NA,NA
MONDO:0013674,phenotype,http://purl.obolibrary.org/obo/MONDO_0013674,MONDO:0013674,MONDO:0013674,NA,NA
HP:0002312,phenotype,http://purl.obolibrary.org/obo/HP_0002312,HP:0002312,HP:0002312,NA,NA
MONDO:0859179,phenotype,http://purl.obolibrary.org/obo/MONDO_0859179,MONDO:0859179,MONDO:0859179,NA,NA
HGNC:12666,gene,https://identifiers.org/HGNC:12666,HGNC:12666,HGNC:12666,NA,NA
MONDO:0010319,phenotype,http://purl.obolibrary.org/obo/MONDO_0010319,MONDO:0010319,MONDO:0010319,NA,NA
MONDO:0007078,phenotype,http://purl.obolibrary.org/obo/MONDO_0007078,MONDO:0007078,MONDO:0007078,NA,NA
MONDO:0011841,phenotype,http://purl.obolibrary.org/obo/MONDO_0011841,MONDO:0011841,MONDO:0011841,NA,NA
MONDO:0011487,phenotype,http://purl.obolibrary.org/obo/MONDO_0011487,MONDO:0011487,MONDO:0011487,NA,NA
MONDO:0014796,phenotype,http://purl.obolibrary.org/obo/MONDO_0014796,MONDO:0014796,MONDO:0014796,NA,NA
HGNC:12310,gene,https://identifiers.org/HGNC:12310,HGNC:12310,HGNC:12310,NA,NA
MONDO:0012791,phenotype,http://purl.obolibrary.org/obo/MONDO_0012791,MONDO:0012791,MONDO:0012791,NA,NA
MONDO:0009610,phenotype,http://purl.obolibrary.org/obo/MONDO_0009610,MONDO:0009610,MONDO:0009610,NA,NA
MONDO:0011970,phenotype,http://purl.obolibrary.org/obo/MONDO_0011970,MONDO:0011970,MONDO:0011970,NA,NA
MONDO:0014605,phenotype,http://purl.obolibrary.org/obo/MONDO_0014605,MONDO:0014605,MONDO:0014605,NA,NA
MONDO:0859201,phenotype,http://purl.obolibrary.org/obo/MONDO_0859201,MONDO:0859201,MONDO:0859201,NA,NA
HGNC:20,gene,https://identifiers.org/HGNC:20,HGNC:20,HGNC:20,NA,NA
MONDO:0008948,phenotype,http://purl.obolibrary.org/obo/MONDO_0008948,MONDO:0008948,MONDO:0008948,NA,NA
MONDO:0010578,phenotype,http://purl.obolibrary.org/obo/MONDO_0010578,MONDO:0010578,MONDO:0010578,NA,NA
MONDO:0007523,phenotype,http://purl.obolibrary.org/obo/MONDO_0007523,MONDO:0007523,MONDO:0007523,NA,NA
MONDO:0030805,phenotype,http://purl.obolibrary.org/obo/MONDO_0030805,MONDO:0030805,MONDO:0030805,NA,NA
MONDO:0008963,phenotype,http://purl.obolibrary.org/obo/MONDO_0008963,MONDO:0008963,MONDO:0008963,NA,NA
HP:0031845,phenotype,http://purl.obolibrary.org/obo/HP_0031845,HP:0031845,HP:0031845,NA,NA
MONDO:0012812,phenotype,http://purl.obolibrary.org/obo/MONDO_0012812,MONDO:0012812,MONDO:0012812,NA,NA
MONDO:0013550,phenotype,http://purl.obolibrary.org/obo/MONDO_0013550,MONDO:0013550,MONDO:0013550,NA,NA
HP:0002340,phenotype,http://purl.obolibrary.org/obo/HP_0002340,HP:0002340,HP:0002340,NA,NA
MONDO:0013907,phenotype,http://purl.obolibrary.org/obo/MONDO_0013907,MONDO:0013907,MONDO:0013907,NA,NA
MONDO:0012651,phenotype,http://purl.obolibrary.org/obo/MONDO_0012651,MONDO:0012651,MONDO:0012651,NA,NA
HGNC:2213,gene,https://identifiers.org/HGNC:2213,HGNC:2213,HGNC:2213,NA,NA
HGNC:9086,gene,https://identifiers.org/HGNC:9086,HGNC:9086,HGNC:9086,NA,NA
MONDO:0030974,phenotype,http://purl.obolibrary.org/obo/MONDO_0030974,MONDO:0030974,MONDO:0030974,NA,NA
HP:0002354,phenotype,http://purl.obolibrary.org/obo/HP_0002354,HP:0002354,HP:0002354,NA,NA
MONDO:0008840,phenotype,http://purl.obolibrary.org/obo/MONDO_0008840,MONDO:0008840,MONDO:0008840,NA,NA
MONDO:0010396,phenotype,http://purl.obolibrary.org/obo/MONDO_0010396,MONDO:0010396,MONDO:0010396,NA,NA
MONDO:0014601,phenotype,http://purl.obolibrary.org/obo/MONDO_0014601,MONDO:0014601,MONDO:0014601,NA,NA
MONDO:0859251,phenotype,http://purl.obolibrary.org/obo/MONDO_0859251,MONDO:0859251,MONDO:0859251,NA,NA
HGNC:14121,gene,https://identifiers.org/HGNC:14121,HGNC:14121,HGNC:14121,NA,NA
MONDO:0013272,phenotype,http://purl.obolibrary.org/obo/MONDO_0013272,MONDO:0013272,MONDO:0013272,NA,NA
MONDO:0859378,phenotype,http://purl.obolibrary.org/obo/MONDO_0859378,MONDO:0859378,MONDO:0859378,NA,NA
MONDO:0800044,phenotype,http://purl.obolibrary.org/obo/MONDO_0800044,MONDO:0800044,MONDO:0800044,NA,NA
MONDO:0054573,phenotype,http://purl.obolibrary.org/obo/MONDO_0054573,MONDO:0054573,MONDO:0054573,NA,NA
MONDO:0013970,phenotype,http://purl.obolibrary.org/obo/MONDO_0013970,MONDO:0013970,MONDO:0013970,NA,NA
MONDO:0007311,phenotype,http://purl.obolibrary.org/obo/MONDO_0007311,MONDO:0007311,MONDO:0007311,NA,NA
MONDO:0859257,phenotype,http://purl.obolibrary.org/obo/MONDO_0859257,MONDO:0859257,MONDO:0859257,NA,NA
HGNC:843,gene,https://identifiers.org/HGNC:843,HGNC:843,HGNC:843,NA,NA
MONDO:0013655,phenotype,http://purl.obolibrary.org/obo/MONDO_0013655,MONDO:0013655,MONDO:0013655,NA,NA
MONDO:0044641,phenotype,http://purl.obolibrary.org/obo/MONDO_0044641,MONDO:0044641,MONDO:0044641,NA,NA
MONDO:0018696,phenotype,http://purl.obolibrary.org/obo/MONDO_0018696,MONDO:0018696,MONDO:0018696,NA,NA
MONDO:0014676,phenotype,http://purl.obolibrary.org/obo/MONDO_0014676,MONDO:0014676,MONDO:0014676,NA,NA
MONDO:0014402,phenotype,http://purl.obolibrary.org/obo/MONDO_0014402,MONDO:0014402,MONDO:0014402,NA,NA
HGNC:8032,gene,https://identifiers.org/HGNC:8032,HGNC:8032,HGNC:8032,NA,NA
HGNC:4908,gene,https://identifiers.org/HGNC:4908,HGNC:4908,HGNC:4908,NA,NA
